ID,datetime,DOW,dow
03314,11/12/2012 17:30,MON,1
03314,11/13/2012 16:05,TUE,2
03314,11/14/2012 16:28,WED,3
03314,11/15/2012 19:18,THU,4
03314,11/16/2012 16:03,FRI,5
03314,11/17/2012 17:10,SAT,6
03434,11/5/2012 18:31,MON,1
03434,11/6/2012 18:51,TUE,2
03434,11/7/2012 17:03,WED,3
03434,11/8/2012 20:33,THU,4
03434,11/9/2012 21:14,FRI,5
03434,11/10/2012 17:03,SAT,6
03434,11/11/2012 17:38,SUN,7
03434,11/12/2012 16:59,MON,1
03434,11/13/2012 19:17,TUE,2
03434,11/14/2012 16:01,WED,3
03434,11/15/2012 17:56,THU,4
03434,11/16/2012 19:21,FRI,5
03434,11/17/2012 18:36,SAT,6
03434,11/18/2012 19:27,SUN,7
03432,11/5/2012 15:41,MON,1
03432,11/6/2012 15:30,TUE,2
03432,11/7/2012 16:19,WED,3
03432,11/8/2012 16:41,THU,4
03432,11/9/2012 21:01,FRI,5
03432,11/10/2012 15:46,SAT,6
03432,11/11/2012 15:30,SUN,7
03432,11/12/2012 16:55,MON,1
03432,11/13/2012 17:16,TUE,2
03432,11/14/2012 18:56,WED,3
03432,11/15/2012 17:49,THU,4
03432,11/16/2012 17:10,FRI,5
03432,11/17/2012 16:54,SAT,6
03432,11/18/2012 15:30,SUN,7
03430,11/26/2012 16:23,MON,1
03430,11/27/2012 17:53,TUE,2
03430,11/28/2012 17:37,WED,3
03430,11/29/2012 17:32,THU,4
03430,11/30/2012 16:14,FRI,5
03430,12/1/2012 15:42,SAT,6
03430,12/2/2012 16:59,SUN,7
03430,12/3/2012 17:17,MON,1
03430,12/4/2012 15:31,TUE,2
03430,12/5/2012 17:27,WED,3
03430,12/6/2012 17:54,THU,4
03430,12/7/2012 19:13,FRI,5
03430,12/8/2012 16:57,SAT,6
03430,12/9/2012 17:23,SUN,7
03454,11/26/2012 16:28,MON,1
03454,11/27/2012 18:32,TUE,2
03454,11/28/2012 16:06,WED,3
03454,11/30/2012 18:37,FRI,5
03454,12/1/2012 15:27,SAT,6
03454,12/2/2012 17:58,SUN,7
03454,12/3/2012 17:31,MON,1
03454,12/4/2012 17:39,TUE,2
03454,12/7/2012 18:33,FRI,5
03454,12/8/2012 17:30,SAT,6
03454,12/9/2012 21:02,SUN,7
03455,11/26/2012 16:07,MON,1
03455,11/29/2012 19:09,THU,4
03455,12/1/2012 17:16,SAT,6
03455,12/2/2012 19:46,SUN,7
03455,12/3/2012 17:40,MON,1
03455,12/4/2012 18:07,TUE,2
03455,12/5/2012 16:38,WED,3
03455,12/7/2012 17:08,FRI,5
03455,12/8/2012 20:14,SAT,6
03455,12/9/2012 16:12,SUN,7
03456,11/26/2012 15:51,MON,1
03456,11/27/2012 15:55,TUE,2
03456,11/28/2012 18:30,WED,3
03456,11/29/2012 17:52,THU,4
03456,11/30/2012 17:06,FRI,5
03456,12/1/2012 18:43,SAT,6
03456,12/2/2012 18:29,SUN,7
03456,12/3/2012 18:56,MON,1
03456,12/4/2012 17:14,TUE,2
03456,12/5/2012 17:47,WED,3
03456,12/6/2012 18:56,THU,4
03456,12/7/2012 18:29,FRI,5
03456,12/8/2012 18:34,SAT,6
03456,12/9/2012 18:58,SUN,7
03459,11/26/2012 18:18,MON,1
03459,11/27/2012 17:38,TUE,2
03459,11/28/2012 15:28,WED,3
03459,11/29/2012 17:38,THU,4
03459,11/30/2012 17:48,FRI,5
03459,12/1/2012 15:29,SAT,6
03459,12/2/2012 15:43,SUN,7
03459,12/3/2012 15:28,MON,1
03459,12/4/2012 17:33,TUE,2
03459,12/5/2012 17:59,WED,3
03459,12/6/2012 17:56,THU,4
03459,12/7/2012 18:33,FRI,5
03459,12/8/2012 18:12,SAT,6
03459,12/9/2012 16:14,SUN,7
03477,11/26/2012 16:19,MON,1
03477,11/28/2012 19:30,WED,3
03477,11/29/2012 17:29,THU,4
03477,11/30/2012 15:43,FRI,5
03477,12/1/2012 17:31,SAT,6
03477,12/2/2012 17:32,SUN,7
03477,12/3/2012 18:14,MON,1
03477,12/4/2012 17:12,TUE,2
03477,12/6/2012 20:01,THU,4
03477,12/7/2012 19:04,FRI,5
03477,12/8/2012 15:58,SAT,6
03477,12/9/2012 17:13,SUN,7
03479,11/26/2012 17:38,MON,1
03479,11/27/2012 16:29,TUE,2
03479,11/28/2012 16:05,WED,3
03479,11/29/2012 17:09,THU,4
03479,11/30/2012 16:08,FRI,5
03479,12/1/2012 20:39,SAT,6
03479,12/2/2012 18:40,SUN,7
03479,12/3/2012 18:29,MON,1
03479,12/4/2012 16:08,TUE,2
03479,12/5/2012 16:44,WED,3
03479,12/6/2012 19:07,THU,4
03479,12/7/2012 19:21,FRI,5
03479,12/8/2012 19:49,SAT,6
03479,12/9/2012 16:01,SUN,7
03470,11/26/2012 15:54,MON,1
03470,11/27/2012 17:45,TUE,2
03470,11/28/2012 15:41,WED,3
03470,11/29/2012 17:28,THU,4
03470,11/30/2012 21:01,FRI,5
03470,12/1/2012 19:35,SAT,6
03470,12/2/2012 23:28,SUN,7
03470,12/3/2012 22:20,MON,1
03470,12/5/2012 0:23,WED,3
03470,12/5/2012 23:06,WED,3
03470,12/6/2012 15:58,THU,4
03470,12/8/2012 0:01,SAT,6
03470,12/9/2012 0:17,SUN,7
03470,12/9/2012 23:37,SUN,7
13334,11/26/2012 17:55,MON,1
13334,11/27/2012 23:05,TUE,2
13334,11/28/2012 18:44,WED,3
13334,11/29/2012 18:03,THU,4
13334,11/30/2012 21:43,FRI,5
13334,12/1/2012 21:51,SAT,6
13334,12/2/2012 18:51,SUN,7
13334,12/3/2012 18:06,MON,1
13334,12/4/2012 17:31,TUE,2
13334,12/5/2012 21:57,WED,3
13334,12/6/2012 17:26,THU,4
13334,12/8/2012 22:36,SAT,6
13334,12/9/2012 20:49,SUN,7
13336,11/26/2012 15:46,MON,1
13336,11/27/2012 19:41,TUE,2
13336,11/28/2012 18:42,WED,3
13336,11/29/2012 18:01,THU,4
13336,11/30/2012 18:27,FRI,5
13336,12/1/2012 19:02,SAT,6
13336,12/2/2012 17:38,SUN,7
13336,12/3/2012 17:30,MON,1
13336,12/4/2012 17:27,TUE,2
13336,12/5/2012 17:46,WED,3
13336,12/6/2012 18:46,THU,4
13336,12/7/2012 19:16,FRI,5
13336,12/8/2012 23:38,SAT,6
13336,12/9/2012 20:33,SUN,7
13338,11/26/2012 16:09,MON,1
13338,11/27/2012 15:30,TUE,2
13338,11/28/2012 18:22,WED,3
13338,11/29/2012 19:19,THU,4
13338,11/30/2012 15:46,FRI,5
13338,12/1/2012 18:27,SAT,6
13338,12/2/2012 19:26,SUN,7
13338,12/3/2012 15:27,MON,1
13338,12/4/2012 19:46,TUE,2
13338,12/5/2012 17:44,WED,3
13338,12/6/2012 19:46,THU,4
13338,12/7/2012 18:30,FRI,5
13338,12/8/2012 17:24,SAT,6
13338,12/9/2012 18:10,SUN,7
